ticker,from_date,to_date,from_direction,to_direction,transition_changed
XLK,2019-09-13,2019-09-20,TRANSITION,TRANSITION,False
XLK,2019-09-20,2019-09-27,TRANSITION,TRANSITION,False
XLK,2019-09-27,2019-10-04,TRANSITION,LH/LL,True
XLK,2019-10-04,2019-10-11,LH/LL,TRANSITION,True
XLK,2019-10-11,2019-10-18,TRANSITION,HH/HL,True
XLK,2019-10-18,2019-10-25,HH/HL,HH/HL,False
XLK,2019-10-25,2019-11-01,HH/HL,HH/HL,False
XLK,2019-11-01,2019-11-08,HH/HL,HH/HL,False
XLK,2019-11-08,2019-11-15,HH/HL,HH/HL,False
XLK,2019-11-15,2019-11-22,HH/HL,HH/HL,False
XLK,2019-11-22,2019-11-29,HH/HL,HH/HL,False
XLK,2019-11-29,2019-12-06,HH/HL,HH/HL,False
XLK,2019-12-06,2019-12-13,HH/HL,HH/HL,False
XLK,2019-12-13,2019-12-20,HH/HL,HH/HL,False
XLK,2019-12-20,2019-12-27,HH/HL,HH/HL,False
XLK,2019-12-27,2020-01-03,HH/HL,HH/HL,False
XLK,2020-01-03,2020-01-10,HH/HL,HH/HL,False
XLK,2020-01-10,2020-01-17,HH/HL,HH/HL,False
XLK,2020-01-17,2020-01-24,HH/HL,HH/HL,False
XLK,2020-01-24,2020-01-31,HH/HL,HH/HL,False
XLK,2020-01-31,2020-02-07,HH/HL,HH/HL,False
XLK,2020-02-07,2020-02-14,HH/HL,HH/HL,False
XLK,2020-02-14,2020-02-21,HH/HL,HH/HL,False
XLK,2020-02-21,2020-02-28,HH/HL,HH/HL,False
XLK,2020-02-28,2020-03-06,HH/HL,HH/HL,False
XLK,2020-03-06,2020-03-13,HH/HL,HH/HL,False
XLK,2020-03-13,2020-03-20,HH/HL,HH/HL,False
XLK,2020-03-20,2020-03-27,HH/HL,HH/HL,False
XLK,2020-03-27,2020-04-03,HH/HL,HH/HL,False
XLK,2020-04-03,2020-04-10,HH/HL,TRANSITION,True
XLK,2020-04-10,2020-04-17,TRANSITION,TRANSITION,False
XLK,2020-04-17,2020-04-24,TRANSITION,HH/HL,True
XLK,2020-04-24,2020-05-01,HH/HL,TRANSITION,True
XLK,2020-05-01,2020-05-08,TRANSITION,HH/HL,True
XLK,2020-05-08,2020-05-15,HH/HL,HH/HL,False
XLK,2020-05-15,2020-05-22,HH/HL,HH/HL,False
XLK,2020-05-22,2020-05-29,HH/HL,HH/HL,False
XLK,2020-05-29,2020-06-05,HH/HL,HH/HL,False
XLK,2020-06-05,2020-06-12,HH/HL,HH/HL,False
XLK,2020-06-12,2020-06-19,HH/HL,HH/HL,False
XLK,2020-06-19,2020-06-26,HH/HL,TRANSITION,True
XLK,2020-06-26,2020-07-03,TRANSITION,HH/HL,True
XLK,2020-07-03,2020-07-10,HH/HL,HH/HL,False
XLK,2020-07-10,2020-07-17,HH/HL,HH/HL,False
XLK,2020-07-17,2020-07-24,HH/HL,HH/HL,False
XLK,2020-07-24,2020-07-31,HH/HL,HH/HL,False
XLK,2020-07-31,2020-08-07,HH/HL,LH/LL,True
XLK,2020-08-07,2020-08-14,LH/LL,LH/LL,False
XLK,2020-08-14,2020-08-21,LH/LL,HH/HL,True
XLK,2020-08-21,2020-08-28,HH/HL,HH/HL,False
XLK,2020-08-28,2020-09-04,HH/HL,HH/HL,False
XLK,2020-09-04,2020-09-11,HH/HL,HH/HL,False
XLK,2020-09-11,2020-09-18,HH/HL,TRANSITION,True
XLK,2020-09-18,2020-09-25,TRANSITION,LH/LL,True
XLK,2020-09-25,2020-10-02,LH/LL,LH/LL,False
XLK,2020-10-02,2020-10-09,LH/LL,LH/LL,False
XLK,2020-10-09,2020-10-16,LH/LL,TRANSITION,True
XLK,2020-10-16,2020-10-23,TRANSITION,HH/HL,True
XLK,2020-10-23,2020-10-30,HH/HL,HH/HL,False
XLK,2020-10-30,2020-11-06,HH/HL,HH/HL,False
XLK,2020-11-06,2020-11-13,HH/HL,LH/LL,True
XLK,2020-11-13,2020-11-20,LH/LL,LH/LL,False
XLK,2020-11-20,2020-11-27,LH/LL,LH/LL,False
XLK,2020-11-27,2020-12-04,LH/LL,LH/LL,False
XLK,2020-12-04,2020-12-11,LH/LL,LH/LL,False
XLK,2020-12-11,2020-12-18,LH/LL,LH/LL,False
XLK,2020-12-18,2020-12-25,LH/LL,HH/HL,True
XLK,2020-12-25,2021-01-01,HH/HL,HH/HL,False
XLK,2021-01-01,2021-01-08,HH/HL,HH/HL,False
XLK,2021-01-08,2021-01-15,HH/HL,HH/HL,False
XLK,2021-01-15,2021-01-22,HH/HL,LH/LL,True
XLK,2021-01-22,2021-01-29,LH/LL,LH/LL,False
XLK,2021-01-29,2021-02-05,LH/LL,LH/LL,False
XLK,2021-02-05,2021-02-12,LH/LL,HH/HL,True
XLK,2021-02-12,2021-02-19,HH/HL,HH/HL,False
XLK,2021-02-19,2021-02-26,HH/HL,HH/HL,False
XLK,2021-02-26,2021-03-05,HH/HL,TRANSITION,True
XLK,2021-03-05,2021-03-12,TRANSITION,LH/LL,True
XLK,2021-03-12,2021-03-19,LH/LL,LH/LL,False
XLK,2021-03-19,2021-03-26,LH/LL,LH/LL,False
XLK,2021-03-26,2021-04-02,LH/LL,LH/LL,False
XLK,2021-04-02,2021-04-09,LH/LL,LH/LL,False
XLK,2021-04-09,2021-04-16,LH/LL,HH/HL,True
XLK,2021-04-16,2021-04-23,HH/HL,HH/HL,False
XLK,2021-04-23,2021-04-30,HH/HL,HH/HL,False
XLK,2021-04-30,2021-05-07,HH/HL,LH/LL,True
XLK,2021-05-07,2021-05-14,LH/LL,LH/LL,False
XLK,2021-05-14,2021-05-21,LH/LL,LH/LL,False
XLK,2021-05-21,2021-05-28,LH/LL,LH/LL,False
XLK,2021-05-28,2021-06-04,LH/LL,LH/LL,False
XLK,2021-06-04,2021-06-11,LH/LL,TRANSITION,True
XLK,2021-06-11,2021-06-18,TRANSITION,HH/HL,True
XLK,2021-06-18,2021-06-25,HH/HL,HH/HL,False
XLK,2021-06-25,2021-07-02,HH/HL,HH/HL,False
XLK,2021-07-02,2021-07-09,HH/HL,HH/HL,False
XLK,2021-07-09,2021-07-16,HH/HL,HH/HL,False
XLK,2021-07-16,2021-07-23,HH/HL,HH/HL,False
XLK,2021-07-23,2021-07-30,HH/HL,HH/HL,False
XLK,2021-07-30,2021-08-06,HH/HL,HH/HL,False
XLK,2021-08-06,2021-08-13,HH/HL,HH/HL,False
XLK,2021-08-13,2021-08-20,HH/HL,HH/HL,False
XLK,2021-08-20,2021-08-27,HH/HL,HH/HL,False
XLK,2021-08-27,2021-09-03,HH/HL,TRANSITION,True
XLK,2021-09-03,2021-09-10,TRANSITION,HH/HL,True
XLK,2021-09-10,2021-09-17,HH/HL,HH/HL,False
XLK,2021-09-17,2021-09-24,HH/HL,HH/HL,False
XLK,2021-09-24,2021-10-01,HH/HL,HH/HL,False
XLK,2021-10-01,2021-10-08,HH/HL,TRANSITION,True
XLK,2021-10-08,2021-10-15,TRANSITION,TRANSITION,False
XLK,2021-10-15,2021-10-22,TRANSITION,LH/LL,True
XLK,2021-10-22,2021-10-29,LH/LL,LH/LL,False
XLK,2021-10-29,2021-11-05,LH/LL,HH/HL,True
XLK,2021-11-05,2021-11-12,HH/HL,HH/HL,False
XLK,2021-11-12,2021-11-19,HH/HL,HH/HL,False
XLK,2021-11-19,2021-11-26,HH/HL,HH/HL,False
XLK,2021-11-26,2021-12-03,HH/HL,HH/HL,False
XLK,2021-12-03,2021-12-10,HH/HL,HH/HL,False
XLK,2021-12-10,2021-12-17,HH/HL,HH/HL,False
XLK,2021-12-17,2021-12-24,HH/HL,HH/HL,False
XLK,2021-12-24,2021-12-31,HH/HL,HH/HL,False
XLK,2021-12-31,2022-01-07,HH/HL,LH/LL,True
XLK,2022-01-07,2022-01-14,LH/LL,LH/LL,False
XLK,2022-01-14,2022-01-21,LH/LL,LH/LL,False
XLK,2022-01-21,2022-01-28,LH/LL,LH/LL,False
XLK,2022-01-28,2022-02-04,LH/LL,LH/LL,False
XLK,2022-02-04,2022-02-11,LH/LL,LH/LL,False
XLK,2022-02-11,2022-02-18,LH/LL,LH/LL,False
XLK,2022-02-18,2022-02-25,LH/LL,LH/LL,False
XLK,2022-02-25,2022-03-04,LH/LL,LH/LL,False
XLK,2022-03-04,2022-03-11,LH/LL,LH/LL,False
XLK,2022-03-11,2022-03-18,LH/LL,LH/LL,False
XLK,2022-03-18,2022-03-25,LH/LL,LH/LL,False
XLK,2022-03-25,2022-04-01,LH/LL,LH/LL,False
XLK,2022-04-01,2022-04-08,LH/LL,LH/LL,False
XLK,2022-04-08,2022-04-15,LH/LL,LH/LL,False
XLK,2022-04-15,2022-04-22,LH/LL,TRANSITION,True
XLK,2022-04-22,2022-04-29,TRANSITION,LH/LL,True
XLK,2022-04-29,2022-05-06,LH/LL,LH/LL,False
XLK,2022-05-06,2022-05-13,LH/LL,TRANSITION,True
XLK,2022-05-13,2022-05-20,TRANSITION,TRANSITION,False
XLK,2022-05-20,2022-05-27,TRANSITION,TRANSITION,False
XLK,2022-05-27,2022-06-03,TRANSITION,TRANSITION,False
XLK,2022-06-03,2022-06-10,TRANSITION,TRANSITION,False
XLK,2022-06-10,2022-06-17,TRANSITION,LH/LL,True
XLK,2022-06-17,2022-06-24,LH/LL,LH/LL,False
XLK,2022-06-24,2022-07-01,LH/LL,TRANSITION,True
XLK,2022-07-01,2022-07-08,TRANSITION,TRANSITION,False
XLK,2022-07-08,2022-07-15,TRANSITION,TRANSITION,False
XLK,2022-07-15,2022-07-22,TRANSITION,TRANSITION,False
XLK,2022-07-22,2022-07-29,TRANSITION,HH/HL,True
XLK,2022-07-29,2022-08-05,HH/HL,HH/HL,False
XLK,2022-08-05,2022-08-12,HH/HL,HH/HL,False
XLK,2022-08-12,2022-08-19,HH/HL,HH/HL,False
XLK,2022-08-19,2022-08-26,HH/HL,HH/HL,False
XLK,2022-08-26,2022-09-02,HH/HL,LH/LL,True
XLK,2022-09-02,2022-09-09,LH/LL,LH/LL,False
XLK,2022-09-09,2022-09-16,LH/LL,LH/LL,False
XLK,2022-09-16,2022-09-23,LH/LL,LH/LL,False
XLK,2022-09-23,2022-09-30,LH/LL,LH/LL,False
XLK,2022-09-30,2022-10-07,LH/LL,LH/LL,False
XLK,2022-10-07,2022-10-14,LH/LL,LH/LL,False
XLK,2022-10-14,2022-10-21,LH/LL,LH/LL,False
XLK,2022-10-21,2022-10-28,LH/LL,LH/LL,False
XLK,2022-10-28,2022-11-04,LH/LL,LH/LL,False
XLK,2022-11-04,2022-11-11,LH/LL,LH/LL,False
XLK,2022-11-11,2022-11-18,LH/LL,TRANSITION,True
XLK,2022-11-18,2022-11-25,TRANSITION,TRANSITION,False
XLK,2022-11-25,2022-12-02,TRANSITION,HH/HL,True
XLK,2022-12-02,2022-12-09,HH/HL,TRANSITION,True
XLK,2022-12-09,2022-12-16,TRANSITION,TRANSITION,False
XLK,2022-12-16,2022-12-23,TRANSITION,TRANSITION,False
XLK,2022-12-23,2022-12-30,TRANSITION,LH/LL,True
XLK,2022-12-30,2023-01-06,LH/LL,LH/LL,False
XLK,2023-01-06,2023-01-13,LH/LL,LH/LL,False
XLK,2023-01-13,2023-01-20,LH/LL,LH/LL,False
XLK,2023-01-20,2023-01-27,LH/LL,TRANSITION,True
XLK,2023-01-27,2023-02-03,TRANSITION,HH/HL,True
XLK,2023-02-03,2023-02-10,HH/HL,HH/HL,False
XLK,2023-02-10,2023-02-17,HH/HL,HH/HL,False
XLK,2023-02-17,2023-02-24,HH/HL,HH/HL,False
XLK,2023-02-24,2023-03-03,HH/HL,HH/HL,False
XLK,2023-03-03,2023-03-10,HH/HL,HH/HL,False
XLK,2023-03-10,2023-03-17,HH/HL,HH/HL,False
XLK,2023-03-17,2023-03-24,HH/HL,HH/HL,False
XLK,2023-03-24,2023-03-31,HH/HL,HH/HL,False
XLK,2023-03-31,2023-04-07,HH/HL,HH/HL,False
XLK,2023-04-07,2023-04-14,HH/HL,HH/HL,False
XLK,2023-04-14,2023-04-21,HH/HL,HH/HL,False
XLK,2023-04-21,2023-04-28,HH/HL,TRANSITION,True
XLK,2023-04-28,2023-05-05,TRANSITION,LH/LL,True
XLK,2023-05-05,2023-05-12,LH/LL,LH/LL,False
XLK,2023-05-12,2023-05-19,LH/LL,HH/HL,True
XLK,2023-05-19,2023-05-26,HH/HL,HH/HL,False
XLK,2023-05-26,2023-06-02,HH/HL,HH/HL,False
XLK,2023-06-02,2023-06-09,HH/HL,HH/HL,False
XLK,2023-06-09,2023-06-16,HH/HL,HH/HL,False
XLK,2023-06-16,2023-06-23,HH/HL,HH/HL,False
XLK,2023-06-23,2023-06-30,HH/HL,HH/HL,False
XLK,2023-06-30,2023-07-07,HH/HL,HH/HL,False
XLK,2023-07-07,2023-07-14,HH/HL,TRANSITION,True
XLK,2023-07-14,2023-07-21,TRANSITION,TRANSITION,False
XLK,2023-07-21,2023-07-28,TRANSITION,TRANSITION,False
XLK,2023-07-28,2023-08-04,TRANSITION,LH/LL,True
XLK,2023-08-04,2023-08-11,LH/LL,LH/LL,False
XLK,2023-08-11,2023-08-18,LH/LL,LH/LL,False
XLK,2023-08-18,2023-08-25,LH/LL,LH/LL,False
XLK,2023-08-25,2023-09-01,LH/LL,LH/LL,False
XLK,2023-09-01,2023-09-08,LH/LL,HH/HL,True
XLK,2023-09-08,2023-09-15,HH/HL,HH/HL,False
XLK,2023-09-15,2023-09-22,HH/HL,HH/HL,False
XLK,2023-09-22,2023-09-29,HH/HL,TRANSITION,True
XLK,2023-09-29,2023-10-06,TRANSITION,HH/HL,True
XLK,2023-10-06,2023-10-13,HH/HL,HH/HL,False
XLK,2023-10-13,2023-10-20,HH/HL,HH/HL,False
XLK,2023-10-20,2023-10-27,HH/HL,HH/HL,False
XLK,2023-10-27,2023-11-03,HH/HL,HH/HL,False
XLK,2023-11-03,2023-11-10,HH/HL,HH/HL,False
XLK,2023-11-10,2023-11-17,HH/HL,HH/HL,False
XLK,2023-11-17,2023-11-24,HH/HL,HH/HL,False
XLK,2023-11-24,2023-12-01,HH/HL,HH/HL,False
XLK,2023-12-01,2023-12-08,HH/HL,TRANSITION,True
XLK,2023-12-08,2023-12-15,TRANSITION,TRANSITION,False
XLK,2023-12-15,2023-12-22,TRANSITION,TRANSITION,False
XLK,2023-12-22,2023-12-29,TRANSITION,LH/LL,True
XLK,2023-12-29,2024-01-05,LH/LL,TRANSITION,True
XLK,2024-01-05,2024-01-12,TRANSITION,LH/LL,True
XLK,2024-01-12,2024-01-19,LH/LL,TRANSITION,True
XLK,2024-01-19,2024-01-26,TRANSITION,TRANSITION,False
XLK,2024-01-26,2024-02-02,TRANSITION,HH/HL,True
XLK,2024-02-02,2024-02-09,HH/HL,HH/HL,False
XLK,2024-02-09,2024-02-16,HH/HL,TRANSITION,True
XLK,2024-02-16,2024-02-23,TRANSITION,TRANSITION,False
XLK,2024-02-23,2024-03-01,TRANSITION,TRANSITION,False
XLK,2024-03-01,2024-03-08,TRANSITION,LH/LL,True
XLK,2024-03-08,2024-03-15,LH/LL,LH/LL,False
XLK,2024-03-15,2024-03-22,LH/LL,LH/LL,False
XLK,2024-03-22,2024-03-29,LH/LL,LH/LL,False
XLK,2024-03-29,2024-04-05,LH/LL,LH/LL,False
XLK,2024-04-05,2024-04-12,LH/LL,LH/LL,False
XLK,2024-04-12,2024-04-19,LH/LL,LH/LL,False
XLK,2024-04-19,2024-04-26,LH/LL,LH/LL,False
XLK,2024-04-26,2024-05-03,LH/LL,LH/LL,False
XLK,2024-05-03,2024-05-10,LH/LL,LH/LL,False
XLK,2024-05-10,2024-05-17,LH/LL,TRANSITION,True
XLK,2024-05-17,2024-05-24,TRANSITION,HH/HL,True
XLK,2024-05-24,2024-05-31,HH/HL,HH/HL,False
XLK,2024-05-31,2024-06-07,HH/HL,HH/HL,False
XLK,2024-06-07,2024-06-14,HH/HL,HH/HL,False
XLK,2024-06-14,2024-06-21,HH/HL,HH/HL,False
XLK,2024-06-21,2024-06-28,HH/HL,HH/HL,False
XLK,2024-06-28,2024-07-05,HH/HL,HH/HL,False
XLK,2024-07-05,2024-07-12,HH/HL,TRANSITION,True
XLK,2024-07-12,2024-07-19,TRANSITION,TRANSITION,False
XLK,2024-07-19,2024-07-26,TRANSITION,LH/LL,True
XLK,2024-07-26,2024-08-02,LH/LL,LH/LL,False
XLK,2024-08-02,2024-08-09,LH/LL,LH/LL,False
XLK,2024-08-09,2024-08-16,LH/LL,LH/LL,False
XLK,2024-08-16,2024-08-23,LH/LL,LH/LL,False
XLK,2024-08-23,2024-08-30,LH/LL,TRANSITION,True
XLK,2024-08-30,2024-09-06,TRANSITION,LH/LL,True
XLK,2024-09-06,2024-09-13,LH/LL,LH/LL,False
XLK,2024-09-13,2024-09-20,LH/LL,LH/LL,False
XLK,2024-09-20,2024-09-27,LH/LL,LH/LL,False
XLK,2024-09-27,2024-10-04,LH/LL,TRANSITION,True
XLK,2024-10-04,2024-10-11,TRANSITION,TRANSITION,False
XLK,2024-10-11,2024-10-18,TRANSITION,HH/HL,True
XLK,2024-10-18,2024-10-25,HH/HL,HH/HL,False
XLK,2024-10-25,2024-11-01,HH/HL,HH/HL,False
XLK,2024-11-01,2024-11-08,HH/HL,TRANSITION,True
XLK,2024-11-08,2024-11-15,TRANSITION,LH/LL,True
XLK,2024-11-15,2024-11-22,LH/LL,LH/LL,False
XLK,2024-11-22,2024-11-29,LH/LL,LH/LL,False
XLK,2024-11-29,2024-12-06,LH/LL,LH/LL,False
XLK,2024-12-06,2024-12-13,LH/LL,LH/LL,False
XLK,2024-12-13,2024-12-20,LH/LL,TRANSITION,True
XLK,2024-12-20,2024-12-27,TRANSITION,HH/HL,True
XLK,2024-12-27,2025-01-03,HH/HL,HH/HL,False
XLK,2025-01-03,2025-01-10,HH/HL,HH/HL,False
XLK,2025-01-10,2025-01-17,HH/HL,HH/HL,False
XLK,2025-01-17,2025-01-24,HH/HL,LH/LL,True
XLK,2025-01-24,2025-01-31,LH/LL,LH/LL,False
XLK,2025-01-31,2025-02-07,LH/LL,LH/LL,False
XLK,2025-02-07,2025-02-14,LH/LL,LH/LL,False
XLK,2025-02-14,2025-02-21,LH/LL,LH/LL,False
XLK,2025-02-21,2025-02-28,LH/LL,LH/LL,False
XLK,2025-02-28,2025-03-07,LH/LL,LH/LL,False
XLK,2025-03-07,2025-03-14,LH/LL,LH/LL,False
XLK,2025-03-14,2025-03-21,LH/LL,LH/LL,False
XLK,2025-03-21,2025-03-28,LH/LL,LH/LL,False
XLK,2025-03-28,2025-04-04,LH/LL,LH/LL,False
XLK,2025-04-04,2025-04-11,LH/LL,LH/LL,False
XLK,2025-04-11,2025-04-18,LH/LL,LH/LL,False
XLK,2025-04-18,2025-04-25,LH/LL,LH/LL,False
XLK,2025-04-25,2025-05-02,LH/LL,HH/HL,True
XLK,2025-05-02,2025-05-09,HH/HL,HH/HL,False
XLK,2025-05-09,2025-05-16,HH/HL,HH/HL,False
XLK,2025-05-16,2025-05-23,HH/HL,HH/HL,False
XLK,2025-05-23,2025-05-30,HH/HL,HH/HL,False
XLK,2025-05-30,2025-06-06,HH/HL,HH/HL,False
XLK,2025-06-06,2025-06-13,HH/HL,HH/HL,False
XLK,2025-06-13,2025-06-20,HH/HL,HH/HL,False
XLK,2025-06-20,2025-06-27,HH/HL,HH/HL,False
XLK,2025-06-27,2025-07-04,HH/HL,HH/HL,False
XLK,2025-07-04,2025-07-11,HH/HL,HH/HL,False
XLK,2025-07-11,2025-07-18,HH/HL,HH/HL,False
XLK,2025-07-18,2025-07-25,HH/HL,HH/HL,False
XLK,2025-07-25,2025-08-01,HH/HL,HH/HL,False
XLK,2025-08-01,2025-08-08,HH/HL,HH/HL,False
XLK,2025-08-08,2025-08-15,HH/HL,HH/HL,False
XLK,2025-08-15,2025-08-22,HH/HL,TRANSITION,True
XLK,2025-08-22,2025-08-29,TRANSITION,TRANSITION,False
XLK,2025-08-29,2025-09-05,TRANSITION,LH/LL,True
XLK,2025-09-05,2025-09-12,LH/LL,LH/LL,False
XLK,2025-09-12,2025-09-19,LH/LL,TRANSITION,True
XLK,2025-09-19,2025-09-26,TRANSITION,TRANSITION,False
XLK,2025-09-26,2025-10-03,TRANSITION,HH/HL,True
XLK,2025-10-03,2025-10-10,HH/HL,HH/HL,False
XLK,2025-10-10,2025-10-17,HH/HL,HH/HL,False
XLK,2025-10-17,2025-10-24,HH/HL,HH/HL,False
XLK,2025-10-24,2025-10-31,HH/HL,HH/HL,False
XLK,2025-10-31,2025-11-07,HH/HL,HH/HL,False
XLK,2025-11-07,2025-11-14,HH/HL,HH/HL,False
XLK,2025-11-14,2025-11-21,HH/HL,TRANSITION,True
XLK,2025-11-21,2025-11-28,TRANSITION,LH/LL,True
XLK,2025-11-28,2025-12-05,LH/LL,LH/LL,False
XLK,2025-12-05,2025-12-12,LH/LL,LH/LL,False
XLK,2025-12-12,2025-12-19,LH/LL,TRANSITION,True
XLK,2025-12-19,2025-12-26,TRANSITION,TRANSITION,False
XLK,2025-12-26,2026-01-02,TRANSITION,TRANSITION,False
XLK,2026-01-02,2026-01-09,TRANSITION,TRANSITION,False
XLK,2026-01-09,2026-01-16,TRANSITION,TRANSITION,False
XLK,2026-01-16,2026-01-23,TRANSITION,LH/LL,True
XLK,2026-01-23,2026-01-30,LH/LL,LH/LL,False
XLK,2026-01-30,2026-02-06,LH/LL,LH/LL,False
XLK,2026-02-06,2026-02-13,LH/LL,LH/LL,False
XLK,2026-02-13,2026-02-20,LH/LL,LH/LL,False
XLK,2026-02-20,2026-02-27,LH/LL,LH/LL,False
XLK,2026-02-27,2026-03-06,LH/LL,LH/LL,False
XLK,2026-03-06,2026-03-13,LH/LL,LH/LL,False
XLK,2026-03-13,2026-03-20,LH/LL,TRANSITION,True
XLK,2026-03-20,2026-03-27,TRANSITION,HH/HL,True
XLK,2026-03-27,2026-04-03,HH/HL,HH/HL,False
XLK,2026-04-03,2026-04-10,HH/HL,HH/HL,False
XLK,2026-04-10,2026-04-17,HH/HL,HH/HL,False
XLP,2010-02-26,2010-03-05,HH/HL,HH/HL,False
XLP,2010-03-05,2010-03-12,HH/HL,LH/LL,True
XLP,2010-03-12,2010-03-19,LH/LL,LH/LL,False
XLP,2010-03-19,2010-03-26,LH/LL,LH/LL,False
XLP,2010-03-26,2010-04-02,LH/LL,LH/LL,False
XLP,2010-04-02,2010-04-09,LH/LL,LH/LL,False
XLP,2010-04-09,2010-04-16,LH/LL,LH/LL,False
XLP,2010-04-16,2010-04-23,LH/LL,LH/LL,False
XLP,2010-04-23,2010-04-30,LH/LL,LH/LL,False
XLP,2010-04-30,2010-05-07,LH/LL,TRANSITION,True
XLP,2010-05-07,2010-05-14,TRANSITION,TRANSITION,False
XLP,2010-05-14,2010-05-21,TRANSITION,HH/HL,True
XLP,2010-05-21,2010-05-28,HH/HL,HH/HL,False
XLP,2010-05-28,2010-06-04,HH/HL,HH/HL,False
XLP,2010-06-04,2010-06-11,HH/HL,HH/HL,False
XLP,2010-06-11,2010-06-18,HH/HL,HH/HL,False
XLP,2010-06-18,2010-06-25,HH/HL,TRANSITION,True
XLP,2010-06-25,2010-07-02,TRANSITION,TRANSITION,False
XLP,2010-07-02,2010-07-09,TRANSITION,TRANSITION,False
XLP,2010-07-09,2010-07-16,TRANSITION,HH/HL,True
XLP,2010-07-16,2010-07-23,HH/HL,HH/HL,False
XLP,2010-07-23,2010-07-30,HH/HL,TRANSITION,True
XLP,2010-07-30,2010-08-06,TRANSITION,TRANSITION,False
XLP,2010-08-06,2010-08-13,TRANSITION,TRANSITION,False
XLP,2010-08-13,2010-08-20,TRANSITION,LH/LL,True
XLP,2010-08-20,2010-08-27,LH/LL,TRANSITION,True
XLP,2010-08-27,2010-09-03,TRANSITION,HH/HL,True
XLP,2010-09-03,2010-09-10,HH/HL,HH/HL,False
XLP,2010-09-10,2010-09-17,HH/HL,HH/HL,False
XLP,2010-09-17,2010-09-24,HH/HL,TRANSITION,True
XLP,2010-09-24,2010-10-01,TRANSITION,LH/LL,True
XLP,2010-10-01,2010-10-08,LH/LL,LH/LL,False
XLP,2010-10-08,2010-10-15,LH/LL,LH/LL,False
XLP,2010-10-15,2010-10-22,LH/LL,LH/LL,False
XLP,2010-10-22,2010-10-29,LH/LL,LH/LL,False
XLP,2010-10-29,2010-11-05,LH/LL,LH/LL,False
XLP,2010-11-05,2010-11-12,LH/LL,LH/LL,False
XLP,2010-11-12,2010-11-19,LH/LL,LH/LL,False
XLP,2010-11-19,2010-11-26,LH/LL,LH/LL,False
XLP,2010-11-26,2010-12-03,LH/LL,LH/LL,False
XLP,2010-12-03,2010-12-10,LH/LL,LH/LL,False
XLP,2010-12-10,2010-12-17,LH/LL,LH/LL,False
XLP,2010-12-17,2010-12-24,LH/LL,LH/LL,False
XLP,2010-12-24,2010-12-31,LH/LL,LH/LL,False
XLP,2010-12-31,2011-01-07,LH/LL,LH/LL,False
XLP,2011-01-07,2011-01-14,LH/LL,LH/LL,False
XLP,2011-01-14,2011-01-21,LH/LL,LH/LL,False
XLP,2011-01-21,2011-01-28,LH/LL,LH/LL,False
XLP,2011-01-28,2011-02-04,LH/LL,LH/LL,False
XLP,2011-02-04,2011-02-11,LH/LL,LH/LL,False
XLP,2011-02-11,2011-02-18,LH/LL,LH/LL,False
XLP,2011-02-18,2011-02-25,LH/LL,LH/LL,False
XLP,2011-02-25,2011-03-04,LH/LL,LH/LL,False
XLP,2011-03-04,2011-03-11,LH/LL,LH/LL,False
XLP,2011-03-11,2011-03-18,LH/LL,HH/HL,True
XLP,2011-03-18,2011-03-25,HH/HL,HH/HL,False
XLP,2011-03-25,2011-04-01,HH/HL,HH/HL,False
XLP,2011-04-01,2011-04-08,HH/HL,HH/HL,False
XLP,2011-04-08,2011-04-15,HH/HL,HH/HL,False
XLP,2011-04-15,2011-04-22,HH/HL,HH/HL,False
XLP,2011-04-22,2011-04-29,HH/HL,HH/HL,False
XLP,2011-04-29,2011-05-06,HH/HL,HH/HL,False
XLP,2011-05-06,2011-05-13,HH/HL,HH/HL,False
XLP,2011-05-13,2011-05-20,HH/HL,HH/HL,False
XLP,2011-05-20,2011-05-27,HH/HL,HH/HL,False
XLP,2011-05-27,2011-06-03,HH/HL,HH/HL,False
XLP,2011-06-03,2011-06-10,HH/HL,HH/HL,False
XLP,2011-06-10,2011-06-17,HH/HL,HH/HL,False
XLP,2011-06-17,2011-06-24,HH/HL,HH/HL,False
XLP,2011-06-24,2011-07-01,HH/HL,TRANSITION,True
XLP,2011-07-01,2011-07-08,TRANSITION,TRANSITION,False
XLP,2011-07-08,2011-07-15,TRANSITION,LH/LL,True
XLP,2011-07-15,2011-07-22,LH/LL,LH/LL,False
XLP,2011-07-22,2011-07-29,LH/LL,TRANSITION,True
XLP,2011-07-29,2011-08-05,TRANSITION,HH/HL,True
XLP,2011-08-05,2011-08-12,HH/HL,HH/HL,False
XLP,2011-08-12,2011-08-19,HH/HL,HH/HL,False
XLP,2011-08-19,2011-08-26,HH/HL,HH/HL,False
XLP,2011-08-26,2011-09-02,HH/HL,HH/HL,False
XLP,2011-09-02,2011-09-09,HH/HL,HH/HL,False
XLP,2011-09-09,2011-09-16,HH/HL,TRANSITION,True
XLP,2011-09-16,2011-09-23,TRANSITION,TRANSITION,False
XLP,2011-09-23,2011-09-30,TRANSITION,HH/HL,True
XLP,2011-09-30,2011-10-07,HH/HL,TRANSITION,True
XLP,2011-10-07,2011-10-14,TRANSITION,TRANSITION,False
XLP,2011-10-14,2011-10-21,TRANSITION,TRANSITION,False
XLP,2011-10-21,2011-10-28,TRANSITION,LH/LL,True
